ID;REGIONAL_GESTOR;REGIONAL;FAMILIA;PERIODO;VALOR;ORIGEM_PLANO;CICLO;REVISAO
EXPORTACAO-02 - CONEXOES KRONA-DEZ26;EXPORTACAO;EXPORTACAO;02 - CONEXOES KRONA;2026-12-01;70285,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
EXPORTACAO-03 - ACESSORIOS KRONA-DEZ26;EXPORTACAO;EXPORTACAO;03 - ACESSORIOS KRONA;2026-12-01;11934,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
EXPORTACAO-04 - PRODUTOS REVENDA-DEZ26;EXPORTACAO;EXPORTACAO;04 - PRODUTOS REVENDA;2026-12-01;316,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
EXPORTACAO-30 - ELETRODUTOS CORRUGADOS KRONA-DEZ26;EXPORTACAO;EXPORTACAO;30 - ELETRODUTOS CORRUGADOS KRONA;2026-12-01;1500,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
EXPORTACAO-31 - CPVC ULTRATERM-DEZ26;EXPORTACAO;EXPORTACAO;31 - CPVC ULTRATERM;2026-12-01;0,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
IRRIGACAO 1-00 - TUBOS PVC KRONA-DEZ26;IRRIGACAO;IRRIGACAO 1;00 - TUBOS PVC KRONA;2026-12-01;6680,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
IRRIGACAO 1-01 - TUBOS ELETRODUTOS KRONA-DEZ26;IRRIGACAO;IRRIGACAO 1;01 - TUBOS ELETRODUTOS KRONA;2026-12-01;45,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
IRRIGACAO 1-02 - CONEXOES KRONA-DEZ26;IRRIGACAO;IRRIGACAO 1;02 - CONEXOES KRONA;2026-12-01;3399,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
IRRIGACAO 1-03 - ACESSORIOS KRONA-DEZ26;IRRIGACAO;IRRIGACAO 1;03 - ACESSORIOS KRONA;2026-12-01;69,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
IRRIGACAO 1-04 - PRODUTOS REVENDA-DEZ26;IRRIGACAO;IRRIGACAO 1;04 - PRODUTOS REVENDA;2026-12-01;140,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
IRRIGACAO 1-29 - PPR-DEZ26;IRRIGACAO;IRRIGACAO 1;29 - PPR;2026-12-01;0,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
IRRIGACAO 1-30 - ELETRODUTOS CORRUGADOS KRONA-DEZ26;IRRIGACAO;IRRIGACAO 1;30 - ELETRODUTOS CORRUGADOS KRONA;2026-12-01;30,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
IRRIGACAO 1-31 - CPVC ULTRATERM-DEZ26;IRRIGACAO;IRRIGACAO 1;31 - CPVC ULTRATERM;2026-12-01;0,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
IRRIGACAO 2-00 - TUBOS PVC KRONA-DEZ26;IRRIGACAO;IRRIGACAO 2;00 - TUBOS PVC KRONA;2026-12-01;3641,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
IRRIGACAO 2-01 - TUBOS ELETRODUTOS KRONA-DEZ26;IRRIGACAO;IRRIGACAO 2;01 - TUBOS ELETRODUTOS KRONA;2026-12-01;138,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
IRRIGACAO 2-02 - CONEXOES KRONA-DEZ26;IRRIGACAO;IRRIGACAO 2;02 - CONEXOES KRONA;2026-12-01;2698,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
IRRIGACAO 2-03 - ACESSORIOS KRONA-DEZ26;IRRIGACAO;IRRIGACAO 2;03 - ACESSORIOS KRONA;2026-12-01;49,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
IRRIGACAO 2-04 - PRODUTOS REVENDA-DEZ26;IRRIGACAO;IRRIGACAO 2;04 - PRODUTOS REVENDA;2026-12-01;80,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
IRRIGACAO 2-30 - ELETRODUTOS CORRUGADOS KRONA-DEZ26;IRRIGACAO;IRRIGACAO 2;30 - ELETRODUTOS CORRUGADOS KRONA;2026-12-01;40,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
IRRIGACAO 2-31 - CPVC ULTRATERM-DEZ26;IRRIGACAO;IRRIGACAO 2;31 - CPVC ULTRATERM;2026-12-01;0,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
MINAS GERAIS-00 - TUBOS PVC KRONA-DEZ26;MINAS RJ/ES;MINAS GERAIS;00 - TUBOS PVC KRONA;2026-12-01;600000,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
MINAS GERAIS-01 - TUBOS ELETRODUTOS KRONA-DEZ26;MINAS RJ/ES;MINAS GERAIS;01 - TUBOS ELETRODUTOS KRONA;2026-12-01;10050,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
MINAS GERAIS-02 - CONEXOES KRONA-DEZ26;MINAS RJ/ES;MINAS GERAIS;02 - CONEXOES KRONA;2026-12-01;310841,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
MINAS GERAIS-03 - ACESSORIOS KRONA-DEZ26;MINAS RJ/ES;MINAS GERAIS;03 - ACESSORIOS KRONA;2026-12-01;65777,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
MINAS GERAIS-04 - PRODUTOS REVENDA-DEZ26;MINAS RJ/ES;MINAS GERAIS;04 - PRODUTOS REVENDA;2026-12-01;21463,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
MINAS GERAIS-29 - PPR-DEZ26;MINAS RJ/ES;MINAS GERAIS;29 - PPR;2026-12-01;0,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
MINAS GERAIS-30 - ELETRODUTOS CORRUGADOS KRONA-DEZ26;MINAS RJ/ES;MINAS GERAIS;30 - ELETRODUTOS CORRUGADOS KRONA;2026-12-01;124561,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
MINAS GERAIS-31 - CPVC ULTRATERM-DEZ26;MINAS RJ/ES;MINAS GERAIS;31 - CPVC ULTRATERM;2026-12-01;14763,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
RJ/ES-00 - TUBOS PVC KRONA-DEZ26;MINAS RJ/ES;RJ/ES;00 - TUBOS PVC KRONA;2026-12-01;296682,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
RJ/ES-01 - TUBOS ELETRODUTOS KRONA-DEZ26;MINAS RJ/ES;RJ/ES;01 - TUBOS ELETRODUTOS KRONA;2026-12-01;1719,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
RJ/ES-02 - CONEXOES KRONA-DEZ26;MINAS RJ/ES;RJ/ES;02 - CONEXOES KRONA;2026-12-01;77000,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
RJ/ES-03 - ACESSORIOS KRONA-DEZ26;MINAS RJ/ES;RJ/ES;03 - ACESSORIOS KRONA;2026-12-01;19924,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
RJ/ES-04 - PRODUTOS REVENDA-DEZ26;MINAS RJ/ES;RJ/ES;04 - PRODUTOS REVENDA;2026-12-01;2526,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
RJ/ES-29 - PPR-DEZ26;MINAS RJ/ES;RJ/ES;29 - PPR;2026-12-01;0,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
RJ/ES-30 - ELETRODUTOS CORRUGADOS KRONA-DEZ26;MINAS RJ/ES;RJ/ES;30 - ELETRODUTOS CORRUGADOS KRONA;2026-12-01;20000,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
RJ/ES-31 - CPVC ULTRATERM-DEZ26;MINAS RJ/ES;RJ/ES;31 - CPVC ULTRATERM;2026-12-01;1735,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 1-00 - TUBOS PVC KRONA-DEZ26;NORDESTE;NORDESTE 1;00 - TUBOS PVC KRONA;2026-12-01;350000,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 1-01 - TUBOS ELETRODUTOS KRONA-DEZ26;NORDESTE;NORDESTE 1;01 - TUBOS ELETRODUTOS KRONA;2026-12-01;17000,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 1-02 - CONEXOES KRONA-DEZ26;NORDESTE;NORDESTE 1;02 - CONEXOES KRONA;2026-12-01;79000,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 1-03 - ACESSORIOS KRONA-DEZ26;NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2026-12-01;15000,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 1-04 - PRODUTOS REVENDA-DEZ26;NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2026-12-01;2000,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 1-29 - PPR-DEZ26;NORDESTE;NORDESTE 1;29 - PPR;2026-12-01;0,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 1-30 - ELETRODUTOS CORRUGADOS KRONA-DEZ26;NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2026-12-01;22000,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 1-31 - CPVC ULTRATERM-DEZ26;NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2026-12-01;190,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 2-00 - TUBOS PVC KRONA-DEZ26;NORDESTE;NORDESTE 2;00 - TUBOS PVC KRONA;2026-12-01;900660,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 2-01 - TUBOS ELETRODUTOS KRONA-DEZ26;NORDESTE;NORDESTE 2;01 - TUBOS ELETRODUTOS KRONA;2026-12-01;38982,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 2-02 - CONEXOES KRONA-DEZ26;NORDESTE;NORDESTE 2;02 - CONEXOES KRONA;2026-12-01;183262,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 2-03 - ACESSORIOS KRONA-DEZ26;NORDESTE;NORDESTE 2;03 - ACESSORIOS KRONA;2026-12-01;30619,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 2-04 - PRODUTOS REVENDA-DEZ26;NORDESTE;NORDESTE 2;04 - PRODUTOS REVENDA;2026-12-01;3055,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 2-29 - PPR-DEZ26;NORDESTE;NORDESTE 2;29 - PPR;2026-12-01;20,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 2-30 - ELETRODUTOS CORRUGADOS KRONA-DEZ26;NORDESTE;NORDESTE 2;30 - ELETRODUTOS CORRUGADOS KRONA;2026-12-01;70000,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 2-31 - CPVC ULTRATERM-DEZ26;NORDESTE;NORDESTE 2;31 - CPVC ULTRATERM;2026-12-01;700,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 3-00 - TUBOS PVC KRONA-DEZ26;NORDESTE;NORDESTE 3;00 - TUBOS PVC KRONA;2026-12-01;767245,2;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 3-01 - TUBOS ELETRODUTOS KRONA-DEZ26;NORDESTE;NORDESTE 3;01 - TUBOS ELETRODUTOS KRONA;2026-12-01;31952,399999999998;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 3-02 - CONEXOES KRONA-DEZ26;NORDESTE;NORDESTE 3;02 - CONEXOES KRONA;2026-12-01;135206,4;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 3-03 - ACESSORIOS KRONA-DEZ26;NORDESTE;NORDESTE 3;03 - ACESSORIOS KRONA;2026-12-01;22358,399999999998;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 3-04 - PRODUTOS REVENDA-DEZ26;NORDESTE;NORDESTE 3;04 - PRODUTOS REVENDA;2026-12-01;2175,6;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 3-29 - PPR-DEZ26;NORDESTE;NORDESTE 3;29 - PPR;2026-12-01;20,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 3-30 - ELETRODUTOS CORRUGADOS KRONA-DEZ26;NORDESTE;NORDESTE 3;30 - ELETRODUTOS CORRUGADOS KRONA;2026-12-01;70000,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
NORDESTE 3-31 - CPVC ULTRATERM-DEZ26;NORDESTE;NORDESTE 3;31 - CPVC ULTRATERM;2026-12-01;388,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO CAPITAL-00 - TUBOS PVC KRONA-DEZ26;SP;SAO PAULO CAPITAL;00 - TUBOS PVC KRONA;2026-12-01;156439,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO CAPITAL-01 - TUBOS ELETRODUTOS KRONA-DEZ26;SP;SAO PAULO CAPITAL;01 - TUBOS ELETRODUTOS KRONA;2026-12-01;645,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO CAPITAL-02 - CONEXOES KRONA-DEZ26;SP;SAO PAULO CAPITAL;02 - CONEXOES KRONA;2026-12-01;43301,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO CAPITAL-03 - ACESSORIOS KRONA-DEZ26;SP;SAO PAULO CAPITAL;03 - ACESSORIOS KRONA;2026-12-01;7155,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO CAPITAL-04 - PRODUTOS REVENDA-DEZ26;SP;SAO PAULO CAPITAL;04 - PRODUTOS REVENDA;2026-12-01;3236,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO CAPITAL-29 - PPR-DEZ26;SP;SAO PAULO CAPITAL;29 - PPR;2026-12-01;61,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO CAPITAL-30 - ELETRODUTOS CORRUGADOS KRONA-DEZ26;SP;SAO PAULO CAPITAL;30 - ELETRODUTOS CORRUGADOS KRONA;2026-12-01;13734,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO CAPITAL-31 - CPVC ULTRATERM-DEZ26;SP;SAO PAULO CAPITAL;31 - CPVC ULTRATERM;2026-12-01;776,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO CAPITAL 2-00 - TUBOS PVC KRONA-DEZ26;SP;SAO PAULO CAPITAL 2;00 - TUBOS PVC KRONA;2026-12-01;289419,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO CAPITAL 2-01 - TUBOS ELETRODUTOS KRONA-DEZ26;SP;SAO PAULO CAPITAL 2;01 - TUBOS ELETRODUTOS KRONA;2026-12-01;150,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO CAPITAL 2-02 - CONEXOES KRONA-DEZ26;SP;SAO PAULO CAPITAL 2;02 - CONEXOES KRONA;2026-12-01;87095,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO CAPITAL 2-03 - ACESSORIOS KRONA-DEZ26;SP;SAO PAULO CAPITAL 2;03 - ACESSORIOS KRONA;2026-12-01;12993,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO CAPITAL 2-04 - PRODUTOS REVENDA-DEZ26;SP;SAO PAULO CAPITAL 2;04 - PRODUTOS REVENDA;2026-12-01;4670,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO CAPITAL 2-30 - ELETRODUTOS CORRUGADOS KRONA-DEZ26;SP;SAO PAULO CAPITAL 2;30 - ELETRODUTOS CORRUGADOS KRONA;2026-12-01;12660,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO CAPITAL 2-31 - CPVC ULTRATERM-DEZ26;SP;SAO PAULO CAPITAL 2;31 - CPVC ULTRATERM;2026-12-01;1540,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO INTERIOR-00 - TUBOS PVC KRONA-DEZ26;SP;SAO PAULO INTERIOR;00 - TUBOS PVC KRONA;2026-12-01;301851,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO INTERIOR-01 - TUBOS ELETRODUTOS KRONA-DEZ26;SP;SAO PAULO INTERIOR;01 - TUBOS ELETRODUTOS KRONA;2026-12-01;400,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO INTERIOR-02 - CONEXOES KRONA-DEZ26;SP;SAO PAULO INTERIOR;02 - CONEXOES KRONA;2026-12-01;57405,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO INTERIOR-03 - ACESSORIOS KRONA-DEZ26;SP;SAO PAULO INTERIOR;03 - ACESSORIOS KRONA;2026-12-01;7555,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO INTERIOR-04 - PRODUTOS REVENDA-DEZ26;SP;SAO PAULO INTERIOR;04 - PRODUTOS REVENDA;2026-12-01;3894,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO INTERIOR-29 - PPR-DEZ26;SP;SAO PAULO INTERIOR;29 - PPR;2026-12-01;26,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO INTERIOR-30 - ELETRODUTOS CORRUGADOS KRONA-DEZ26;SP;SAO PAULO INTERIOR;30 - ELETRODUTOS CORRUGADOS KRONA;2026-12-01;18103,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SAO PAULO INTERIOR-31 - CPVC ULTRATERM-DEZ26;SP;SAO PAULO INTERIOR;31 - CPVC ULTRATERM;2026-12-01;2761,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
PARANA-00 - TUBOS PVC KRONA-DEZ26;SUL;PARANA;00 - TUBOS PVC KRONA;2026-12-01;154849,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
PARANA-01 - TUBOS ELETRODUTOS KRONA-DEZ26;SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2026-12-01;185,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
PARANA-02 - CONEXOES KRONA-DEZ26;SUL;PARANA;02 - CONEXOES KRONA;2026-12-01;38549,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
PARANA-03 - ACESSORIOS KRONA-DEZ26;SUL;PARANA;03 - ACESSORIOS KRONA;2026-12-01;5314,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
PARANA-04 - PRODUTOS REVENDA-DEZ26;SUL;PARANA;04 - PRODUTOS REVENDA;2026-12-01;1650,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
PARANA-29 - PPR-DEZ26;SUL;PARANA;29 - PPR;2026-12-01;89,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
PARANA-30 - ELETRODUTOS CORRUGADOS KRONA-DEZ26;SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2026-12-01;13907,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
PARANA-31 - CPVC ULTRATERM-DEZ26;SUL;PARANA;31 - CPVC ULTRATERM;2026-12-01;891,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
RIO GRANDE DO SUL-00 - TUBOS PVC KRONA-DEZ26;SUL;RIO GRANDE DO SUL;00 - TUBOS PVC KRONA;2026-12-01;218979,57741705526;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
RIO GRANDE DO SUL-01 - TUBOS ELETRODUTOS KRONA-DEZ26;SUL;RIO GRANDE DO SUL;01 - TUBOS ELETRODUTOS KRONA;2026-12-01;1163,0521084523227;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
RIO GRANDE DO SUL-02 - CONEXOES KRONA-DEZ26;SUL;RIO GRANDE DO SUL;02 - CONEXOES KRONA;2026-12-01;81386,74897282054;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
RIO GRANDE DO SUL-03 - ACESSORIOS KRONA-DEZ26;SUL;RIO GRANDE DO SUL;03 - ACESSORIOS KRONA;2026-12-01;8403,213334943583;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
RIO GRANDE DO SUL-04 - PRODUTOS REVENDA-DEZ26;SUL;RIO GRANDE DO SUL;04 - PRODUTOS REVENDA;2026-12-01;4507,189979506517;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
RIO GRANDE DO SUL-29 - PPR-DEZ26;SUL;RIO GRANDE DO SUL;29 - PPR;2026-12-01;1528,3424163433308;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
RIO GRANDE DO SUL-30 - ELETRODUTOS CORRUGADOS KRONA-DEZ26;SUL;RIO GRANDE DO SUL;30 - ELETRODUTOS CORRUGADOS KRONA;2026-12-01;15421,281674198053;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
RIO GRANDE DO SUL-31 - CPVC ULTRATERM-DEZ26;SUL;RIO GRANDE DO SUL;31 - CPVC ULTRATERM;2026-12-01;1478,2947841014186;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SANTA CATARINA 01-00 - TUBOS PVC KRONA-DEZ26;SUL;SANTA CATARINA 01;00 - TUBOS PVC KRONA;2026-12-01;164555,18142706167;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SANTA CATARINA 01-01 - TUBOS ELETRODUTOS KRONA-DEZ26;SUL;SANTA CATARINA 01;01 - TUBOS ELETRODUTOS KRONA;2026-12-01;489,47695361088057;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SANTA CATARINA 01-02 - CONEXOES KRONA-DEZ26;SUL;SANTA CATARINA 01;02 - CONEXOES KRONA;2026-12-01;56266,60762336511;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SANTA CATARINA 01-03 - ACESSORIOS KRONA-DEZ26;SUL;SANTA CATARINA 01;03 - ACESSORIOS KRONA;2026-12-01;2380,275018434855;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SANTA CATARINA 01-04 - PRODUTOS REVENDA-DEZ26;SUL;SANTA CATARINA 01;04 - PRODUTOS REVENDA;2026-12-01;2274,9604662980364;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SANTA CATARINA 01-29 - PPR-DEZ26;SUL;SANTA CATARINA 01;29 - PPR;2026-12-01;604,8543818222796;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SANTA CATARINA 01-30 - ELETRODUTOS CORRUGADOS KRONA-DEZ26;SUL;SANTA CATARINA 01;30 - ELETRODUTOS CORRUGADOS KRONA;2026-12-01;4083,815970783374;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SANTA CATARINA 01-31 - CPVC ULTRATERM-DEZ26;SUL;SANTA CATARINA 01;31 - CPVC ULTRATERM;2026-12-01;620,8627232522269;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SANTA CATARINA 02-00 - TUBOS PVC KRONA-DEZ26;SUL;SANTA CATARINA 02;00 - TUBOS PVC KRONA;2026-12-01;140502,5921473527;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SANTA CATARINA 02-01 - TUBOS ELETRODUTOS KRONA-DEZ26;SUL;SANTA CATARINA 02;01 - TUBOS ELETRODUTOS KRONA;2026-12-01;361,99517150387146;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SANTA CATARINA 02-02 - CONEXOES KRONA-DEZ26;SUL;SANTA CATARINA 02;02 - CONEXOES KRONA;2026-12-01;48650,20886419207;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SANTA CATARINA 02-03 - ACESSORIOS KRONA-DEZ26;SUL;SANTA CATARINA 02;03 - ACESSORIOS KRONA;2026-12-01;3073,5121936703854;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SANTA CATARINA 02-04 - PRODUTOS REVENDA-DEZ26;SUL;SANTA CATARINA 02;04 - PRODUTOS REVENDA;2026-12-01;2995,101006706292;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SANTA CATARINA 02-29 - PPR-DEZ26;SUL;SANTA CATARINA 02;29 - PPR;2026-12-01;474,78237468117936;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SANTA CATARINA 02-30 - ELETRODUTOS CORRUGADOS KRONA-DEZ26;SUL;SANTA CATARINA 02;30 - ELETRODUTOS CORRUGADOS KRONA;2026-12-01;6237,176485180105;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
SANTA CATARINA 02-31 - CPVC ULTRATERM-DEZ26;SUL;SANTA CATARINA 02;31 - CPVC ULTRATERM;2026-12-01;1153,6400131594692;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
TELEVENDAS-00 - TUBOS PVC KRONA-DEZ26;TELEVENDAS;TELEVENDAS;00 - TUBOS PVC KRONA;2026-12-01;70692,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
TELEVENDAS-01 - TUBOS ELETRODUTOS KRONA-DEZ26;TELEVENDAS;TELEVENDAS;01 - TUBOS ELETRODUTOS KRONA;2026-12-01;2055,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
TELEVENDAS-02 - CONEXOES KRONA-DEZ26;TELEVENDAS;TELEVENDAS;02 - CONEXOES KRONA;2026-12-01;30000,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
TELEVENDAS-03 - ACESSORIOS KRONA-DEZ26;TELEVENDAS;TELEVENDAS;03 - ACESSORIOS KRONA;2026-12-01;3341,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
TELEVENDAS-04 - PRODUTOS REVENDA-DEZ26;TELEVENDAS;TELEVENDAS;04 - PRODUTOS REVENDA;2026-12-01;1571,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
TELEVENDAS-29 - PPR-DEZ26;TELEVENDAS;TELEVENDAS;29 - PPR;2026-12-01;100,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
TELEVENDAS-30 - ELETRODUTOS CORRUGADOS KRONA-DEZ26;TELEVENDAS;TELEVENDAS;30 - ELETRODUTOS CORRUGADOS KRONA;2026-12-01;6453,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
TELEVENDAS-31 - CPVC ULTRATERM-DEZ26;TELEVENDAS;TELEVENDAS;31 - CPVC ULTRATERM;2026-12-01;530,0;PLANO_REGIONAL;CICLO_SET26_DEZ26;REV1
