FAMILIA;REGIONAL;REGIONAL_GESTOR;SEGMENTO;PERIODO;VOL_VENDA;ID
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2025-01-01;2343,89;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|JAN25
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2025-02-01;1914,27;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|FEV25
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2025-03-01;1550,12;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|MAR25
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2025-04-01;1407,28;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|ABR25
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2025-05-01;2002,09;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|MAI25
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2025-06-01;4464,99;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|JUN25
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2025-07-01;488,60;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|JUL25
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2025-08-01;1489,08;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|AGO25
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2025-09-01;2699,12;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|SET25
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2025-10-01;2356,35;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|OUT25
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2025-11-01;2096,16;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|NOV25
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2025-12-01;2519,15;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|DEZ25
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;OUTROS;2025-03-01;0,53;CONSTR NORDESTE|31 - CPVC ULTRATERM|OUTROS|MAR25
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;OUTROS;2025-04-01;52,78;CONSTR NORDESTE|31 - CPVC ULTRATERM|OUTROS|ABR25
31 - CPVC ULTRATERM;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2025-01-01;420,63;CONSTR NORTE|31 - CPVC ULTRATERM|CONSTRUTORA|JAN25
31 - CPVC ULTRATERM;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2025-02-01;106,42;CONSTR NORTE|31 - CPVC ULTRATERM|CONSTRUTORA|FEV25
31 - CPVC ULTRATERM;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2025-03-01;175,11;CONSTR NORTE|31 - CPVC ULTRATERM|CONSTRUTORA|MAR25
31 - CPVC ULTRATERM;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2025-05-01;104,61;CONSTR NORTE|31 - CPVC ULTRATERM|CONSTRUTORA|MAI25
31 - CPVC ULTRATERM;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2025-06-01;0,46;CONSTR NORTE|31 - CPVC ULTRATERM|CONSTRUTORA|JUN25
31 - CPVC ULTRATERM;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2025-08-01;43,69;CONSTR NORTE|31 - CPVC ULTRATERM|CONSTRUTORA|AGO25
31 - CPVC ULTRATERM;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2025-09-01;20,35;CONSTR NORTE|31 - CPVC ULTRATERM|CONSTRUTORA|SET25
31 - CPVC ULTRATERM;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2025-10-01;900,64;CONSTR NORTE|31 - CPVC ULTRATERM|CONSTRUTORA|OUT25
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2025-01-01;355,64;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|JAN25
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2025-02-01;320,28;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|FEV25
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2025-03-01;280,87;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|MAR25
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2025-04-01;352,92;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|ABR25
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2025-05-01;490,13;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|MAI25
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2025-06-01;2051,75;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|JUN25
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2025-07-01;2205,88;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|JUL25
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2025-08-01;2672,71;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|AGO25
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2025-09-01;297,86;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|SET25
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2025-10-01;743,02;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|OUT25
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2025-11-01;715,40;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|NOV25
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2025-12-01;969,21;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|DEZ25
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;VAREJO;2025-01-01;1,11;CONSTR SAO PAULO|31 - CPVC ULTRATERM|VAREJO|JAN25
31 - CPVC ULTRATERM;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2025-01-01;45,00;CONSTR SUDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|JAN25
31 - CPVC ULTRATERM;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2025-02-01;380,16;CONSTR SUDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|FEV25
31 - CPVC ULTRATERM;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2025-04-01;1199,94;CONSTR SUDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|ABR25
31 - CPVC ULTRATERM;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2025-05-01;712,63;CONSTR SUDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|MAI25
31 - CPVC ULTRATERM;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2025-06-01;1775,60;CONSTR SUDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|JUN25
31 - CPVC ULTRATERM;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2025-07-01;2546,01;CONSTR SUDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|JUL25
31 - CPVC ULTRATERM;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2025-08-01;505,92;CONSTR SUDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|AGO25
31 - CPVC ULTRATERM;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2025-09-01;304,40;CONSTR SUDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|SET25
31 - CPVC ULTRATERM;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2025-10-01;530,13;CONSTR SUDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|OUT25
31 - CPVC ULTRATERM;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2025-11-01;297,78;CONSTR SUDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|NOV25
31 - CPVC ULTRATERM;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2025-12-01;1479,79;CONSTR SUDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|DEZ25
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2025-01-01;2457,18;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|JAN25
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2025-02-01;5490,93;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|FEV25
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2025-03-01;1753,62;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|MAR25
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2025-04-01;1984,99;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|ABR25
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2025-05-01;3223,08;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|MAI25
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2025-06-01;5533,67;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|JUN25
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2025-07-01;4092,85;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|JUL25
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2025-08-01;3622,13;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|AGO25
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2025-09-01;1559,24;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|SET25
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2025-10-01;3971,21;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|OUT25
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2025-11-01;3731,14;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|NOV25
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2025-12-01;1856,43;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|DEZ25
31 - CPVC ULTRATERM;IRRIGACAO 1;IRRIGACAO;IRRIGACAO;2025-11-01;60,49;IRRIGACAO 1|31 - CPVC ULTRATERM|IRRIGACAO|NOV25
31 - CPVC ULTRATERM;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2025-07-01;1,29;IRRIGACAO 2|31 - CPVC ULTRATERM|IRRIGACAO|JUL25
31 - CPVC ULTRATERM;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2025-08-01;13,66;IRRIGACAO 2|31 - CPVC ULTRATERM|IRRIGACAO|AGO25
31 - CPVC ULTRATERM;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2025-12-01;1,57;IRRIGACAO 2|31 - CPVC ULTRATERM|IRRIGACAO|DEZ25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-01-01;5780,77;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|JAN25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-02-01;10295,42;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|FEV25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-03-01;9892,09;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|MAR25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-04-01;553,15;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|ABR25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-05-01;909,99;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|MAI25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-06-01;25148,05;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|JUN25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-07-01;728,62;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|JUL25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-08-01;6753,28;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|AGO25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-09-01;13890,88;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|SET25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-10-01;14226,48;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|OUT25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-11-01;15521,58;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|NOV25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-12-01;11104,64;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|DEZ25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2025-02-01;8,21;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|FEV25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2025-10-01;39,76;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|OUT25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2025-11-01;18,04;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|NOV25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-01-01;1052,25;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|JAN25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-02-01;2225,85;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|FEV25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-03-01;1685,33;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|MAR25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-04-01;3016,15;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|ABR25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-05-01;2313,35;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|MAI25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-06-01;4882,81;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|JUN25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-07-01;4568,29;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|JUL25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-08-01;1883,10;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|AGO25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-09-01;2006,83;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|SET25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-10-01;2784,27;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|OUT25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-11-01;2437,34;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|NOV25
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-12-01;2477,15;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|DEZ25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;ATACADO;2025-01-01;2,29;NORDESTE 1|31 - CPVC ULTRATERM|ATACADO|JAN25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;ATACADO;2025-02-01;41,71;NORDESTE 1|31 - CPVC ULTRATERM|ATACADO|FEV25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;ATACADO;2025-05-01;3,67;NORDESTE 1|31 - CPVC ULTRATERM|ATACADO|MAI25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;ATACADO;2025-06-01;8,54;NORDESTE 1|31 - CPVC ULTRATERM|ATACADO|JUN25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;ATACADO;2025-10-01;2,08;NORDESTE 1|31 - CPVC ULTRATERM|ATACADO|OUT25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;ATACADO;2025-11-01;42,17;NORDESTE 1|31 - CPVC ULTRATERM|ATACADO|NOV25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;ATACADO;2025-12-01;5,90;NORDESTE 1|31 - CPVC ULTRATERM|ATACADO|DEZ25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2025-01-01;42,75;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|JAN25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2025-02-01;27,62;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|FEV25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2025-04-01;62,05;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|ABR25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2025-05-01;1,10;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|MAI25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2025-06-01;43,71;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|JUN25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2025-07-01;18,44;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|JUL25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2025-09-01;27,01;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|SET25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2025-10-01;28,15;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|OUT25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2025-11-01;69,35;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|NOV25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2025-12-01;88,24;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|DEZ25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2025-01-01;302,06;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|JAN25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2025-02-01;122,56;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|FEV25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2025-03-01;103,66;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|MAR25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2025-04-01;230,80;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|ABR25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2025-05-01;368,97;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|MAI25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2025-06-01;255,84;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|JUN25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2025-07-01;158,87;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|JUL25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2025-08-01;370,54;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|AGO25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2025-09-01;40,85;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|SET25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2025-10-01;722,03;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|OUT25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2025-11-01;141,12;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|NOV25
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2025-12-01;239,34;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|DEZ25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2025-01-01;336,32;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|JAN25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2025-02-01;126,86;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|FEV25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2025-03-01;173,35;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|MAR25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2025-04-01;161,82;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|ABR25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2025-05-01;11,52;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|MAI25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2025-06-01;324,01;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|JUN25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2025-07-01;112,36;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|JUL25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2025-08-01;104,40;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|AGO25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2025-09-01;8,59;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|SET25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2025-10-01;85,35;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|OUT25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2025-11-01;266,88;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|NOV25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2025-12-01;120,76;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|DEZ25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;OUTROS;2025-03-01;9,52;NORDESTE 2|31 - CPVC ULTRATERM|OUTROS|MAR25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;OUTROS;2025-05-01;99,55;NORDESTE 2|31 - CPVC ULTRATERM|OUTROS|MAI25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;OUTROS;2025-06-01;58,57;NORDESTE 2|31 - CPVC ULTRATERM|OUTROS|JUN25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;OUTROS;2025-10-01;329,63;NORDESTE 2|31 - CPVC ULTRATERM|OUTROS|OUT25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;OUTROS;2025-12-01;24,24;NORDESTE 2|31 - CPVC ULTRATERM|OUTROS|DEZ25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2025-01-01;194,38;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|JAN25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2025-02-01;121,22;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|FEV25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2025-03-01;108,24;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|MAR25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2025-04-01;137,06;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|ABR25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2025-05-01;175,66;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|MAI25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2025-06-01;350,14;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|JUN25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2025-07-01;378,73;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|JUL25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2025-08-01;37,31;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|AGO25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2025-09-01;589,92;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|SET25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2025-10-01;667,52;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|OUT25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2025-11-01;316,40;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|NOV25
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2025-12-01;262,93;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|DEZ25
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;ATACADO;2025-01-01;823,58;NORDESTE 3|31 - CPVC ULTRATERM|ATACADO|JAN25
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;ATACADO;2025-02-01;25,48;NORDESTE 3|31 - CPVC ULTRATERM|ATACADO|FEV25
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;ATACADO;2025-03-01;580,07;NORDESTE 3|31 - CPVC ULTRATERM|ATACADO|MAR25
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;ATACADO;2025-04-01;167,79;NORDESTE 3|31 - CPVC ULTRATERM|ATACADO|ABR25
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;ATACADO;2025-05-01;355,04;NORDESTE 3|31 - CPVC ULTRATERM|ATACADO|MAI25
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;ATACADO;2025-06-01;71,68;NORDESTE 3|31 - CPVC ULTRATERM|ATACADO|JUN25
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;ATACADO;2025-07-01;182,01;NORDESTE 3|31 - CPVC ULTRATERM|ATACADO|JUL25
