REGIONAL_GESTOR;REGIONAL;FAMILIA;PERIODO;VOL_VENDA
SUL;PARANA;00 - TUBOS PVC KRONA;2026-02-01;187925,68
SUL;PARANA;00 - TUBOS PVC KRONA;2026-03-01;294881,69
SUL;PARANA;00 - TUBOS PVC KRONA;2026-04-01;239437,10
SUL;PARANA;00 - TUBOS PVC KRONA;2026-05-01;200659,52
SUL;PARANA;00 - TUBOS PVC KRONA;2026-06-01;78838,20
SUL;PARANA;00 - TUBOS PVC KRONA;2026-07-01;124950,25
SUL;PARANA;00 - TUBOS PVC KRONA;2026-08-01;180449,46
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2022-01-01;284,54
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2022-02-01;714,24
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2022-03-01;305,00
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2022-04-01;507,13
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2022-05-01;818,99
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2022-06-01;528,64
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2022-07-01;413,15
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2022-08-01;467,41
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2022-09-01;342,38
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2022-10-01;314,30
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2022-11-01;401,19
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2022-12-01;795,92
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2023-01-01;270,07
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2023-02-01;603,52
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2023-03-01;713,77
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2023-04-01;939,87
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2023-05-01;791,42
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2023-06-01;437,44
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2023-07-01;525,31
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2023-08-01;426,62
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2023-09-01;576,11
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2023-10-01;255,42
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2023-11-01;457,14
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2023-12-01;245,36
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2024-01-01;158,83
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2024-02-01;240,51
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2024-03-01;643,97
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2024-04-01;453,73
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2024-05-01;604,27
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2024-06-01;607,17
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2024-07-01;345,24
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2024-08-01;214,35
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2024-09-01;219,44
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2024-10-01;181,75
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2024-11-01;64,00
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2024-12-01;398,08
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2025-01-01;176,98
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2025-02-01;392,37
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2025-03-01;295,35
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2025-04-01;1100,51
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2025-05-01;505,02
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2025-06-01;1847,42
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2025-07-01;756,46
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2025-08-01;772,93
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2025-09-01;789,49
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2025-10-01;75,50
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2025-11-01;1149,52
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2025-12-01;776,28
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2026-01-01;101,36
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2026-02-01;511,33
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2026-03-01;521,60
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2026-04-01;384,99
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2026-05-01;785,05
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2026-06-01;259,72
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2026-07-01;457,76
SUL;PARANA;01 - TUBOS ELETRODUTOS KRONA;2026-08-01;143,64
SUL;PARANA;02 - CONEXOES KRONA;2022-01-01;18876,49
SUL;PARANA;02 - CONEXOES KRONA;2022-02-01;33801,29
SUL;PARANA;02 - CONEXOES KRONA;2022-03-01;34834,16
SUL;PARANA;02 - CONEXOES KRONA;2022-04-01;56607,49
SUL;PARANA;02 - CONEXOES KRONA;2022-05-01;45699,05
SUL;PARANA;02 - CONEXOES KRONA;2022-06-01;29909,65
SUL;PARANA;02 - CONEXOES KRONA;2022-07-01;57900,89
SUL;PARANA;02 - CONEXOES KRONA;2022-08-01;38460,80
SUL;PARANA;02 - CONEXOES KRONA;2022-09-01;36185,88
SUL;PARANA;02 - CONEXOES KRONA;2022-10-01;43827,47
SUL;PARANA;02 - CONEXOES KRONA;2022-11-01;36950,57
SUL;PARANA;02 - CONEXOES KRONA;2022-12-01;70152,51
SUL;PARANA;02 - CONEXOES KRONA;2023-01-01;20112,63
SUL;PARANA;02 - CONEXOES KRONA;2023-02-01;55173,43
SUL;PARANA;02 - CONEXOES KRONA;2023-03-01;55278,89
SUL;PARANA;02 - CONEXOES KRONA;2023-04-01;42890,43
SUL;PARANA;02 - CONEXOES KRONA;2023-05-01;46295,15
SUL;PARANA;02 - CONEXOES KRONA;2023-06-01;57729,75
SUL;PARANA;02 - CONEXOES KRONA;2023-07-01;53052,35
SUL;PARANA;02 - CONEXOES KRONA;2023-08-01;70548,94
SUL;PARANA;02 - CONEXOES KRONA;2023-09-01;56049,94
SUL;PARANA;02 - CONEXOES KRONA;2023-10-01;44752,32
SUL;PARANA;02 - CONEXOES KRONA;2023-11-01;57343,02
SUL;PARANA;02 - CONEXOES KRONA;2023-12-01;55533,41
SUL;PARANA;02 - CONEXOES KRONA;2024-01-01;31943,39
SUL;PARANA;02 - CONEXOES KRONA;2024-02-01;68854,26
SUL;PARANA;02 - CONEXOES KRONA;2024-03-01;72039,68
SUL;PARANA;02 - CONEXOES KRONA;2024-04-01;39825,24
SUL;PARANA;02 - CONEXOES KRONA;2024-05-01;65428,91
SUL;PARANA;02 - CONEXOES KRONA;2024-06-01;70404,02
SUL;PARANA;02 - CONEXOES KRONA;2024-07-01;74184,30
SUL;PARANA;02 - CONEXOES KRONA;2024-08-01;21920,55
SUL;PARANA;02 - CONEXOES KRONA;2024-09-01;73884,45
SUL;PARANA;02 - CONEXOES KRONA;2024-10-01;44161,93
SUL;PARANA;02 - CONEXOES KRONA;2024-11-01;44629,19
SUL;PARANA;02 - CONEXOES KRONA;2024-12-01;52155,79
SUL;PARANA;02 - CONEXOES KRONA;2025-01-01;40122,93
SUL;PARANA;02 - CONEXOES KRONA;2025-02-01;50738,81
SUL;PARANA;02 - CONEXOES KRONA;2025-03-01;31780,92
SUL;PARANA;02 - CONEXOES KRONA;2025-04-01;41321,15
SUL;PARANA;02 - CONEXOES KRONA;2025-05-01;65083,56
SUL;PARANA;02 - CONEXOES KRONA;2025-06-01;73883,97
SUL;PARANA;02 - CONEXOES KRONA;2025-07-01;43093,80
SUL;PARANA;02 - CONEXOES KRONA;2025-08-01;43586,70
SUL;PARANA;02 - CONEXOES KRONA;2025-09-01;46542,56
SUL;PARANA;02 - CONEXOES KRONA;2025-10-01;32935,77
SUL;PARANA;02 - CONEXOES KRONA;2025-11-01;48848,63
SUL;PARANA;02 - CONEXOES KRONA;2025-12-01;47284,25
SUL;PARANA;02 - CONEXOES KRONA;2026-01-01;22275,06
SUL;PARANA;02 - CONEXOES KRONA;2026-02-01;55123,09
SUL;PARANA;02 - CONEXOES KRONA;2026-03-01;67088,82
SUL;PARANA;02 - CONEXOES KRONA;2026-04-01;73112,82
SUL;PARANA;02 - CONEXOES KRONA;2026-05-01;43655,44
SUL;PARANA;02 - CONEXOES KRONA;2026-06-01;19680,29
SUL;PARANA;02 - CONEXOES KRONA;2026-07-01;39137,26
SUL;PARANA;02 - CONEXOES KRONA;2026-08-01;37404,51
SUL;PARANA;03 - ACESSORIOS KRONA;2022-01-01;3394,96
SUL;PARANA;03 - ACESSORIOS KRONA;2022-02-01;4404,15
SUL;PARANA;03 - ACESSORIOS KRONA;2022-03-01;4908,12
SUL;PARANA;03 - ACESSORIOS KRONA;2022-04-01;8211,99
SUL;PARANA;03 - ACESSORIOS KRONA;2022-05-01;5756,25
SUL;PARANA;03 - ACESSORIOS KRONA;2022-06-01;3438,27
SUL;PARANA;03 - ACESSORIOS KRONA;2022-07-01;7515,23
SUL;PARANA;03 - ACESSORIOS KRONA;2022-08-01;3382,53
SUL;PARANA;03 - ACESSORIOS KRONA;2022-09-01;4368,22
SUL;PARANA;03 - ACESSORIOS KRONA;2022-10-01;3859,74
SUL;PARANA;03 - ACESSORIOS KRONA;2022-11-01;3025,80
SUL;PARANA;03 - ACESSORIOS KRONA;2022-12-01;6690,09
SUL;PARANA;03 - ACESSORIOS KRONA;2023-01-01;2536,40
SUL;PARANA;03 - ACESSORIOS KRONA;2023-02-01;6573,87
SUL;PARANA;03 - ACESSORIOS KRONA;2023-03-01;4517,10
SUL;PARANA;03 - ACESSORIOS KRONA;2023-04-01;4557,05
SUL;PARANA;03 - ACESSORIOS KRONA;2023-05-01;4714,07
SUL;PARANA;03 - ACESSORIOS KRONA;2023-06-01;6821,04
SUL;PARANA;03 - ACESSORIOS KRONA;2023-07-01;6125,23
SUL;PARANA;03 - ACESSORIOS KRONA;2023-08-01;9807,97
SUL;PARANA;03 - ACESSORIOS KRONA;2023-09-01;5356,39
SUL;PARANA;03 - ACESSORIOS KRONA;2023-10-01;4644,41
SUL;PARANA;03 - ACESSORIOS KRONA;2023-11-01;6387,62
SUL;PARANA;03 - ACESSORIOS KRONA;2023-12-01;6050,62
SUL;PARANA;03 - ACESSORIOS KRONA;2024-01-01;3581,29
SUL;PARANA;03 - ACESSORIOS KRONA;2024-02-01;8712,89
SUL;PARANA;03 - ACESSORIOS KRONA;2024-03-01;8567,15
SUL;PARANA;03 - ACESSORIOS KRONA;2024-04-01;4786,40
SUL;PARANA;03 - ACESSORIOS KRONA;2024-05-01;9438,05
SUL;PARANA;03 - ACESSORIOS KRONA;2024-06-01;7913,31
SUL;PARANA;03 - ACESSORIOS KRONA;2024-07-01;10873,33
SUL;PARANA;03 - ACESSORIOS KRONA;2024-08-01;2606,52
SUL;PARANA;03 - ACESSORIOS KRONA;2024-09-01;9428,44
SUL;PARANA;03 - ACESSORIOS KRONA;2024-10-01;4920,93
SUL;PARANA;03 - ACESSORIOS KRONA;2024-11-01;4990,90
SUL;PARANA;03 - ACESSORIOS KRONA;2024-12-01;6221,92
SUL;PARANA;03 - ACESSORIOS KRONA;2025-01-01;5121,44
SUL;PARANA;03 - ACESSORIOS KRONA;2025-02-01;5932,50
SUL;PARANA;03 - ACESSORIOS KRONA;2025-03-01;3480,12
SUL;PARANA;03 - ACESSORIOS KRONA;2025-04-01;4731,41
SUL;PARANA;03 - ACESSORIOS KRONA;2025-05-01;9179,93
SUL;PARANA;03 - ACESSORIOS KRONA;2025-06-01;8924,42
SUL;PARANA;03 - ACESSORIOS KRONA;2025-07-01;4529,72
SUL;PARANA;03 - ACESSORIOS KRONA;2025-08-01;5768,98
SUL;PARANA;03 - ACESSORIOS KRONA;2025-09-01;7198,16
SUL;PARANA;03 - ACESSORIOS KRONA;2025-10-01;3707,56
SUL;PARANA;03 - ACESSORIOS KRONA;2025-11-01;6077,98
SUL;PARANA;03 - ACESSORIOS KRONA;2025-12-01;5863,65
SUL;PARANA;03 - ACESSORIOS KRONA;2026-01-01;3962,79
SUL;PARANA;03 - ACESSORIOS KRONA;2026-02-01;13833,99
SUL;PARANA;03 - ACESSORIOS KRONA;2026-03-01;10651,91
SUL;PARANA;03 - ACESSORIOS KRONA;2026-04-01;12062,77
SUL;PARANA;03 - ACESSORIOS KRONA;2026-05-01;4942,41
SUL;PARANA;03 - ACESSORIOS KRONA;2026-06-01;2679,40
SUL;PARANA;03 - ACESSORIOS KRONA;2026-07-01;13353,57
SUL;PARANA;03 - ACESSORIOS KRONA;2026-08-01;6963,11
SUL;PARANA;04 - PRODUTOS REVENDA;2022-01-01;1574,24
SUL;PARANA;04 - PRODUTOS REVENDA;2022-02-01;2368,24
SUL;PARANA;04 - PRODUTOS REVENDA;2022-03-01;2885,93
SUL;PARANA;04 - PRODUTOS REVENDA;2022-04-01;3268,82
SUL;PARANA;04 - PRODUTOS REVENDA;2022-05-01;4394,36
SUL;PARANA;04 - PRODUTOS REVENDA;2022-06-01;1907,45
SUL;PARANA;04 - PRODUTOS REVENDA;2022-07-01;3459,14
SUL;PARANA;04 - PRODUTOS REVENDA;2022-08-01;2988,30
SUL;PARANA;04 - PRODUTOS REVENDA;2022-09-01;2617,97
SUL;PARANA;04 - PRODUTOS REVENDA;2022-10-01;2711,55
SUL;PARANA;04 - PRODUTOS REVENDA;2022-11-01;2540,84
SUL;PARANA;04 - PRODUTOS REVENDA;2022-12-01;4455,29
SUL;PARANA;04 - PRODUTOS REVENDA;2023-01-01;1598,15
SUL;PARANA;04 - PRODUTOS REVENDA;2023-02-01;4028,60
SUL;PARANA;04 - PRODUTOS REVENDA;2023-03-01;3616,13
SUL;PARANA;04 - PRODUTOS REVENDA;2023-04-01;2970,75
SUL;PARANA;04 - PRODUTOS REVENDA;2023-05-01;3215,61
SUL;PARANA;04 - PRODUTOS REVENDA;2023-06-01;4526,05
SUL;PARANA;04 - PRODUTOS REVENDA;2023-07-01;4292,36
SUL;PARANA;04 - PRODUTOS REVENDA;2023-08-01;5068,24
SUL;PARANA;04 - PRODUTOS REVENDA;2023-09-01;4259,58
SUL;PARANA;04 - PRODUTOS REVENDA;2023-10-01;4181,37
SUL;PARANA;04 - PRODUTOS REVENDA;2023-11-01;4403,55
SUL;PARANA;04 - PRODUTOS REVENDA;2023-12-01;4444,18
SUL;PARANA;04 - PRODUTOS REVENDA;2024-01-01;2213,53
SUL;PARANA;04 - PRODUTOS REVENDA;2024-02-01;4709,77
SUL;PARANA;04 - PRODUTOS REVENDA;2024-03-01;4872,97
SUL;PARANA;04 - PRODUTOS REVENDA;2024-04-01;3048,01
SUL;PARANA;04 - PRODUTOS REVENDA;2024-05-01;4366,65
SUL;PARANA;04 - PRODUTOS REVENDA;2024-06-01;4678,10
SUL;PARANA;04 - PRODUTOS REVENDA;2024-07-01;5173,30
SUL;PARANA;04 - PRODUTOS REVENDA;2024-08-01;1594,81
SUL;PARANA;04 - PRODUTOS REVENDA;2024-09-01;4574,74
SUL;PARANA;04 - PRODUTOS REVENDA;2024-10-01;3606,55
SUL;PARANA;04 - PRODUTOS REVENDA;2024-11-01;3262,16
SUL;PARANA;04 - PRODUTOS REVENDA;2024-12-01;3934,67
SUL;PARANA;04 - PRODUTOS REVENDA;2025-01-01;2701,94
SUL;PARANA;04 - PRODUTOS REVENDA;2025-02-01;3826,65
SUL;PARANA;04 - PRODUTOS REVENDA;2025-03-01;2577,42
SUL;PARANA;04 - PRODUTOS REVENDA;2025-04-01;5531,32
SUL;PARANA;04 - PRODUTOS REVENDA;2025-05-01;4549,69
SUL;PARANA;04 - PRODUTOS REVENDA;2025-06-01;6914,05
SUL;PARANA;04 - PRODUTOS REVENDA;2025-07-01;2926,91
SUL;PARANA;04 - PRODUTOS REVENDA;2025-08-01;3630,22
SUL;PARANA;04 - PRODUTOS REVENDA;2025-09-01;4142,94
SUL;PARANA;04 - PRODUTOS REVENDA;2025-10-01;2360,02
SUL;PARANA;04 - PRODUTOS REVENDA;2025-11-01;4620,01
SUL;PARANA;04 - PRODUTOS REVENDA;2025-12-01;4175,61
SUL;PARANA;04 - PRODUTOS REVENDA;2026-01-01;1894,02
SUL;PARANA;04 - PRODUTOS REVENDA;2026-02-01;4789,44
SUL;PARANA;04 - PRODUTOS REVENDA;2026-03-01;5409,94
SUL;PARANA;04 - PRODUTOS REVENDA;2026-04-01;5342,33
SUL;PARANA;04 - PRODUTOS REVENDA;2026-05-01;3386,99
SUL;PARANA;04 - PRODUTOS REVENDA;2026-06-01;1668,06
SUL;PARANA;04 - PRODUTOS REVENDA;2026-07-01;5527,28
SUL;PARANA;04 - PRODUTOS REVENDA;2026-08-01;3550,43
SUL;PARANA;29 - PPR;2022-01-01;152,05
SUL;PARANA;29 - PPR;2022-02-01;234,30
SUL;PARANA;29 - PPR;2022-03-01;281,84
SUL;PARANA;29 - PPR;2022-04-01;358,29
SUL;PARANA;29 - PPR;2022-05-01;312,13
SUL;PARANA;29 - PPR;2022-06-01;171,20
SUL;PARANA;29 - PPR;2022-07-01;339,74
SUL;PARANA;29 - PPR;2022-08-01;220,70
SUL;PARANA;29 - PPR;2022-09-01;232,01
SUL;PARANA;29 - PPR;2022-10-01;295,57
SUL;PARANA;29 - PPR;2022-11-01;193,66
SUL;PARANA;29 - PPR;2022-12-01;231,94
SUL;PARANA;29 - PPR;2023-01-01;196,19
SUL;PARANA;29 - PPR;2023-02-01;172,41
SUL;PARANA;29 - PPR;2023-03-01;361,75
SUL;PARANA;29 - PPR;2023-04-01;363,50
SUL;PARANA;29 - PPR;2023-05-01;113,05
SUL;PARANA;29 - PPR;2023-06-01;346,09
SUL;PARANA;29 - PPR;2023-07-01;195,23
SUL;PARANA;29 - PPR;2023-08-01;378,28
SUL;PARANA;29 - PPR;2023-09-01;312,68
SUL;PARANA;29 - PPR;2023-10-01;232,15
SUL;PARANA;29 - PPR;2023-11-01;216,61
SUL;PARANA;29 - PPR;2023-12-01;363,73
SUL;PARANA;29 - PPR;2024-01-01;206,91
SUL;PARANA;29 - PPR;2024-02-01;236,59
SUL;PARANA;29 - PPR;2024-03-01;304,91
SUL;PARANA;29 - PPR;2024-04-01;188,02
SUL;PARANA;29 - PPR;2024-05-01;1576,86
SUL;PARANA;29 - PPR;2024-06-01;923,22
SUL;PARANA;29 - PPR;2024-07-01;236,70
SUL;PARANA;29 - PPR;2024-08-01;265,98
SUL;PARANA;29 - PPR;2024-09-01;302,98
SUL;PARANA;29 - PPR;2024-10-01;241,09
SUL;PARANA;29 - PPR;2024-11-01;149,09
SUL;PARANA;29 - PPR;2024-12-01;160,08
SUL;PARANA;29 - PPR;2025-01-01;187,51
SUL;PARANA;29 - PPR;2025-02-01;239,10
SUL;PARANA;29 - PPR;2025-03-01;57,84
SUL;PARANA;29 - PPR;2025-04-01;447,89
SUL;PARANA;29 - PPR;2025-05-01;290,72
SUL;PARANA;29 - PPR;2025-06-01;421,40
SUL;PARANA;29 - PPR;2025-07-01;268,12
SUL;PARANA;29 - PPR;2025-08-01;314,15
SUL;PARANA;29 - PPR;2025-09-01;237,30
SUL;PARANA;29 - PPR;2025-10-01;424,66
SUL;PARANA;29 - PPR;2025-11-01;214,29
SUL;PARANA;29 - PPR;2025-12-01;326,11
SUL;PARANA;29 - PPR;2026-01-01;110,11
SUL;PARANA;29 - PPR;2026-02-01;242,05
SUL;PARANA;29 - PPR;2026-03-01;514,38
SUL;PARANA;29 - PPR;2026-04-01;136,16
SUL;PARANA;29 - PPR;2026-05-01;358,67
SUL;PARANA;29 - PPR;2026-06-01;118,75
SUL;PARANA;29 - PPR;2026-07-01;368,49
SUL;PARANA;29 - PPR;2026-08-01;205,21
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2022-01-01;5176,54
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2022-02-01;13170,05
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2022-03-01;18685,56
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2022-04-01;23195,51
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2022-05-01;30302,00
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2022-06-01;15265,07
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2022-07-01;20011,33
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2022-08-01;16574,14
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2022-09-01;15017,08
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2022-10-01;17191,01
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2022-11-01;14224,67
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2022-12-01;17451,38
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2023-01-01;9754,59
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2023-02-01;17155,31
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2023-03-01;17190,97
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2023-04-01;37323,93
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2023-05-01;16759,32
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2023-06-01;34590,71
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2023-07-01;35082,12
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2023-08-01;30850,43
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2023-09-01;29864,84
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2023-10-01;20291,72
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2023-11-01;17340,10
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2023-12-01;19904,61
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2024-01-01;7112,11
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2024-02-01;11789,19
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2024-03-01;28785,09
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2024-04-01;19154,84
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2024-05-01;16078,81
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2024-06-01;32585,74
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2024-07-01;25908,18
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2024-08-01;13971,40
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2024-09-01;23796,17
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2024-10-01;16504,22
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2024-11-01;12155,35
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2024-12-01;13731,89
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2025-01-01;14819,89
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2025-02-01;14826,82
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2025-03-01;9961,91
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2025-04-01;27502,05
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2025-05-01;22624,99
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2025-06-01;27174,56
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2025-07-01;26723,10
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2025-08-01;20778,69
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2025-09-01;19655,35
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2025-10-01;11369,85
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2025-11-01;23765,72
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2025-12-01;23015,06
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2026-01-01;11169,43
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2026-02-01;19829,90
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2026-03-01;30074,01
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2026-04-01;29205,14
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2026-05-01;27853,00
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2026-06-01;9406,41
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2026-07-01;17515,40
SUL;PARANA;30 - ELETRODUTOS CORRUGADOS KRONA;2026-08-01;24446,69
SUL;PARANA;31 - CPVC ULTRATERM;2022-01-01;894,73
SUL;PARANA;31 - CPVC ULTRATERM;2022-02-01;836,32
SUL;PARANA;31 - CPVC ULTRATERM;2022-03-01;1393,63
SUL;PARANA;31 - CPVC ULTRATERM;2022-04-01;2316,82
SUL;PARANA;31 - CPVC ULTRATERM;2022-05-01;2207,03
SUL;PARANA;31 - CPVC ULTRATERM;2022-06-01;677,50
SUL;PARANA;31 - CPVC ULTRATERM;2022-07-01;1882,64
SUL;PARANA;31 - CPVC ULTRATERM;2022-08-01;1681,38
SUL;PARANA;31 - CPVC ULTRATERM;2022-09-01;2019,07
SUL;PARANA;31 - CPVC ULTRATERM;2022-10-01;1575,13
SUL;PARANA;31 - CPVC ULTRATERM;2022-11-01;1035,41
SUL;PARANA;31 - CPVC ULTRATERM;2022-12-01;1153,43
SUL;PARANA;31 - CPVC ULTRATERM;2023-01-01;449,61
SUL;PARANA;31 - CPVC ULTRATERM;2023-02-01;2076,95
SUL;PARANA;31 - CPVC ULTRATERM;2023-03-01;2045,38
SUL;PARANA;31 - CPVC ULTRATERM;2023-04-01;1354,87
SUL;PARANA;31 - CPVC ULTRATERM;2023-05-01;1322,61
SUL;PARANA;31 - CPVC ULTRATERM;2023-06-01;2063,83
SUL;PARANA;31 - CPVC ULTRATERM;2023-07-01;1288,41
SUL;PARANA;31 - CPVC ULTRATERM;2023-08-01;1384,66
SUL;PARANA;31 - CPVC ULTRATERM;2023-09-01;1476,14
SUL;PARANA;31 - CPVC ULTRATERM;2023-10-01;821,41
SUL;PARANA;31 - CPVC ULTRATERM;2023-11-01;1545,09
SUL;PARANA;31 - CPVC ULTRATERM;2023-12-01;941,06
SUL;PARANA;31 - CPVC ULTRATERM;2024-01-01;737,45
SUL;PARANA;31 - CPVC ULTRATERM;2024-02-01;1706,78
SUL;PARANA;31 - CPVC ULTRATERM;2024-03-01;1176,68
SUL;PARANA;31 - CPVC ULTRATERM;2024-04-01;691,23
SUL;PARANA;31 - CPVC ULTRATERM;2024-05-01;1261,82
SUL;PARANA;31 - CPVC ULTRATERM;2024-06-01;1832,42
SUL;PARANA;31 - CPVC ULTRATERM;2024-07-01;1133,29
SUL;PARANA;31 - CPVC ULTRATERM;2024-08-01;601,91
